Range(m),Elevation(degrees),Azimuth(degrees),Reflectivity,Time Stamp(s),Latitude,Longitude,Time Stamp(s)
9.284000000000000696e+00,1.000000000000000000e+00,2.699331250000000182e+02,1.900000000000000000e+01,2.515366594999999961e+03,3.410641383333333465e+01,-1.177120385000000056e+02,2.515433594999999968e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.703783333333333303e+02,2.100000000000000000e+01,2.516166839999999866e+03,3.410641416666666714e+01,-1.177120381666666731e+02,2.516242439999999988e+03
9.291999999999999815e+00,1.000000000000000000e+00,2.705783333333333189e+02,4.700000000000000000e+01,2.516166839999999866e+03,3.410641416666666714e+01,-1.177120381666666731e+02,2.516242439999999988e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.698283333333333189e+02,1.900000000000000000e+01,2.516766690999999810e+03,3.410641416666666714e+01,-1.177120381666666731e+02,2.516839172999999846e+03
9.288000000000000256e+00,1.000000000000000000e+00,2.700283333333333644e+02,1.700000000000000000e+01,2.516766690999999810e+03,3.410641416666666714e+01,-1.177120381666666731e+02,2.516839172999999846e+03
9.259999999999999787e+00,1.000000000000000000e+00,2.696783333333333417e+02,1.900000000000000000e+01,2.517066616000000067e+03,3.410641416666666714e+01,-1.177120381666666731e+02,2.517137744999999995e+03
9.262000000000000455e+00,1.000000000000000000e+00,2.698783333333333303e+02,1.900000000000000000e+01,2.517066616000000067e+03,3.410641416666666714e+01,-1.177120381666666731e+02,2.517137744999999995e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.700679166666666902e+02,1.900000000000000000e+01,2.517366542000000209e+03,3.410641466666666588e+01,-1.177120374999999939e+02,2.517435281999999916e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.702579166666666879e+02,2.100000000000000000e+01,2.517366542000000209e+03,3.410641466666666588e+01,-1.177120374999999939e+02,2.517435281999999916e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.701381250000000023e+02,1.900000000000000000e+01,2.518466711999999916e+03,3.410641533333333086e+01,-1.177120369999999951e+02,2.518543130999999903e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.703331249999999955e+02,2.200000000000000000e+01,2.518466711999999916e+03,3.410641533333333086e+01,-1.177120369999999951e+02,2.518543130999999903e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.700981249999999818e+02,1.700000000000000000e+01,2.518766638000000057e+03,3.410641533333333086e+01,-1.177120369999999951e+02,2.518841566000000057e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.702931249999999750e+02,2.100000000000000000e+01,2.518766638000000057e+03,3.410641533333333086e+01,-1.177120369999999951e+02,2.518841566000000057e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.702785416666666265e+02,2.100000000000000000e+01,2.520166732000000138e+03,3.410641700000000043e+01,-1.177120358333333314e+02,2.520247300999999879e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.704835416666666674e+02,1.900000000000000000e+01,2.520166732000000138e+03,3.410641700000000043e+01,-1.177120358333333314e+02,2.520247300999999879e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.703983333333333121e+02,2.100000000000000000e+01,2.520466657999999825e+03,3.410641700000000043e+01,-1.177120358333333314e+02,2.520547027000000071e+03
9.291999999999999815e+00,1.000000000000000000e+00,2.705983333333333576e+02,9.100000000000000000e+01,2.520466657999999825e+03,3.410641700000000043e+01,-1.177120358333333314e+02,2.520547027000000071e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.697981250000000273e+02,2.100000000000000000e+01,2.520766583000000082e+03,3.410641700000000043e+01,-1.177120358333333314e+02,2.520832628000000113e+03
9.291999999999999815e+00,1.000000000000000000e+00,2.699931250000000205e+02,1.900000000000000000e+01,2.520766583000000082e+03,3.410641700000000043e+01,-1.177120358333333314e+02,2.520832628000000113e+03
9.289999999999999147e+00,1.000000000000000000e+00,2.704783333333333530e+02,1.900000000000000000e+01,2.521566827999999987e+03,3.410641749999999917e+01,-1.177120354999999989e+02,2.521631683999999950e+03
9.257999999999999119e+00,1.000000000000000000e+00,2.706783333333333417e+02,8.500000000000000000e+01,2.521566827999999987e+03,3.410641749999999917e+01,-1.177120354999999989e+02,2.521631683999999950e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.703483333333333007e+02,2.200000000000000000e+01,2.522166678999999931e+03,3.410641799999999790e+01,-1.177120351666666664e+02,2.522245284999999967e+03
9.288000000000000256e+00,1.000000000000000000e+00,2.705483333333333462e+02,1.700000000000000000e+01,2.522166678999999931e+03,3.410641799999999790e+01,-1.177120351666666664e+02,2.522245284999999967e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.696983333333333235e+02,1.900000000000000000e+01,2.522466605000000072e+03,3.410641799999999790e+01,-1.177120351666666664e+02,2.522547472000000198e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.698983333333333121e+02,1.700000000000000000e+01,2.522466605000000072e+03,3.410641799999999790e+01,-1.177120351666666664e+02,2.522547472000000198e+03
9.266000000000000014e+00,1.000000000000000000e+00,2.696383333333333212e+02,1.900000000000000000e+01,2.522766529999999875e+03,3.410641799999999790e+01,-1.177120351666666664e+02,2.522845804000000044e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.698383333333333098e+02,1.900000000000000000e+01,2.522766529999999875e+03,3.410641799999999790e+01,-1.177120351666666664e+02,2.522845804000000044e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.703779166666666924e+02,2.100000000000000000e+01,2.523266849000000093e+03,3.410641866666666999e+01,-1.177120348333333339e+02,2.523335376999999880e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.705679166666666902e+02,2.800000000000000000e+01,2.523266849000000093e+03,3.410641866666666999e+01,-1.177120348333333339e+02,2.523335376999999880e+03
9.289999999999999147e+00,1.000000000000000000e+00,2.704883333333333439e+02,1.900000000000000000e+01,2.523566773999999896e+03,3.410641866666666999e+01,-1.177120348333333339e+02,2.523644459999999981e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.706883333333333326e+02,9.100000000000000000e+01,2.523566773999999896e+03,3.410641866666666999e+01,-1.177120348333333339e+02,2.523644459999999981e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.701981250000000045e+02,2.100000000000000000e+01,2.523866700000000037e+03,3.410641866666666999e+01,-1.177120348333333339e+02,2.523942922000000181e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.703931249999999977e+02,2.200000000000000000e+01,2.523866700000000037e+03,3.410641866666666999e+01,-1.177120348333333339e+02,2.523942922000000181e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.704881250000000250e+02,1.900000000000000000e+01,2.524166626000000178e+03,3.410641950000000122e+01,-1.177120346666666677e+02,2.524240926999999829e+03
9.256000000000000227e+00,1.000000000000000000e+00,2.706831250000000182e+02,8.500000000000000000e+01,2.524166626000000178e+03,3.410641950000000122e+01,-1.177120346666666677e+02,2.524240926999999829e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.701881250000000136e+02,1.900000000000000000e+01,2.525266795999999886e+03,3.410641999999999996e+01,-1.177120346666666677e+02,2.525345419000000220e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.703831250000000068e+02,2.100000000000000000e+01,2.525266795999999886e+03,3.410641999999999996e+01,-1.177120346666666677e+02,2.525345419000000220e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.703283333333333189e+02,2.200000000000000000e+01,2.525566721000000143e+03,3.410641999999999996e+01,-1.177120346666666677e+02,2.525636360999999852e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.705283333333333644e+02,1.700000000000000000e+01,2.525566721000000143e+03,3.410641999999999996e+01,-1.177120346666666677e+02,2.525636360999999852e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.702383333333333439e+02,2.100000000000000000e+01,2.525866646999999830e+03,3.410641999999999996e+01,-1.177120346666666677e+02,2.525933919000000060e+03
9.269999999999999574e+00,1.000000000000000000e+00,2.704383333333333326e+02,2.100000000000000000e+01,2.525866646999999830e+03,3.410641999999999996e+01,-1.177120346666666677e+02,2.525933919000000060e+03
9.288000000000000256e+00,1.000000000000000000e+00,2.698783333333333303e+02,1.900000000000000000e+01,2.526166572999999971e+03,3.410642066666666494e+01,-1.177120343333333352e+02,2.526237133000000085e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.700783333333333189e+02,1.700000000000000000e+01,2.526166572999999971e+03,3.410642066666666494e+01,-1.177120343333333352e+02,2.526237133000000085e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.702485416666666538e+02,2.100000000000000000e+01,2.526966816999999992e+03,3.410642066666666494e+01,-1.177120343333333352e+02,2.527041674999999941e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.704535416666666379e+02,1.900000000000000000e+01,2.526966816999999992e+03,3.410642066666666494e+01,-1.177120343333333352e+02,2.527041674999999941e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.702883333333332985e+02,2.100000000000000000e+01,2.527266741999999795e+03,3.410642099999999743e+01,-1.177120340000000027e+02,2.527341978999999810e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.704883333333333439e+02,1.900000000000000000e+01,2.527266741999999795e+03,3.410642099999999743e+01,-1.177120340000000027e+02,2.527341978999999810e+03
9.295999999999999375e+00,1.000000000000000000e+00,2.700483333333333462e+02,1.900000000000000000e+01,2.527566667999999936e+03,3.410642099999999743e+01,-1.177120340000000027e+02,2.527637983999999960e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.702483333333333348e+02,2.100000000000000000e+01,2.527566667999999936e+03,3.410642099999999743e+01,-1.177120340000000027e+02,2.527637983999999960e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.696083333333333485e+02,2.100000000000000000e+01,2.527866594000000077e+03,3.410642099999999743e+01,-1.177120340000000027e+02,2.527947094000000106e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.698083333333333371e+02,2.100000000000000000e+01,2.527866594000000077e+03,3.410642099999999743e+01,-1.177120340000000027e+02,2.527947094000000106e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.697283333333333530e+02,1.900000000000000000e+01,2.528166518999999880e+03,3.410642150000000328e+01,-1.177120338333333365e+02,2.528234910000000127e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.699283333333333417e+02,1.700000000000000000e+01,2.528166518999999880e+03,3.410642150000000328e+01,-1.177120338333333365e+02,2.528234910000000127e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.699779166666667152e+02,1.700000000000000000e+01,2.529266688000000158e+03,3.410642150000000328e+01,-1.177120338333333365e+02,2.529337383999999929e+03
9.288000000000000256e+00,1.000000000000000000e+00,2.701679166666667129e+02,1.900000000000000000e+01,2.529266688000000158e+03,3.410642150000000328e+01,-1.177120338333333365e+02,2.529337383999999929e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.700483333333333462e+02,1.900000000000000000e+01,2.529566613999999845e+03,3.410642150000000328e+01,-1.177120338333333365e+02,2.529634677999999894e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.702483333333333348e+02,2.100000000000000000e+01,2.529566613999999845e+03,3.410642150000000328e+01,-1.177120338333333365e+02,2.529634677999999894e+03
9.262000000000000455e+00,1.000000000000000000e+00,2.695181249999999977e+02,2.200000000000000000e+01,2.529866539000000103e+03,3.410642150000000328e+01,-1.177120338333333365e+02,2.529938990999999987e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.697131249999999909e+02,2.100000000000000000e+01,2.529866539000000103e+03,3.410642150000000328e+01,-1.177120338333333365e+02,2.529938990999999987e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.695183333333333167e+02,2.100000000000000000e+01,2.530166464999999789e+03,3.410642166666666952e+01,-1.177120340000000027e+02,2.530237262000000101e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.697183333333333621e+02,2.100000000000000000e+01,2.530166464999999789e+03,3.410642166666666952e+01,-1.177120340000000027e+02,2.530237262000000101e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.699283333333333417e+02,1.900000000000000000e+01,2.530966708999999810e+03,3.410642166666666952e+01,-1.177120340000000027e+02,2.531036833999999999e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.701283333333333303e+02,1.900000000000000000e+01,2.530966708999999810e+03,3.410642166666666952e+01,-1.177120340000000027e+02,2.531036833999999999e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.699181250000000318e+02,1.900000000000000000e+01,2.531266634999999951e+03,3.410642183333333577e+01,-1.177120340000000027e+02,2.531335035000000062e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.701131250000000250e+02,1.700000000000000000e+01,2.531266634999999951e+03,3.410642183333333577e+01,-1.177120340000000027e+02,2.531335035000000062e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.695283333333333076e+02,2.200000000000000000e+01,2.531566561000000092e+03,3.410642183333333577e+01,-1.177120340000000027e+02,2.531632482999999866e+03
9.263999999999999346e+00,1.000000000000000000e+00,2.697283333333333530e+02,1.900000000000000000e+01,2.531566561000000092e+03,3.410642183333333577e+01,-1.177120340000000027e+02,2.531632482999999866e+03
9.289999999999999147e+00,1.000000000000000000e+00,2.701383333333333212e+02,1.900000000000000000e+01,2.532966656000000057e+03,3.410642133333332993e+01,-1.177120345000000015e+02,2.533037468999999874e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.703383333333333098e+02,2.200000000000000000e+01,2.532966656000000057e+03,3.410642133333332993e+01,-1.177120345000000015e+02,2.533037468999999874e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.695681250000000091e+02,2.100000000000000000e+01,2.533266582000000199e+03,3.410642099999999743e+01,-1.177120350000000002e+02,2.533346773000000212e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.697631250000000023e+02,1.900000000000000000e+01,2.533266582000000199e+03,3.410642099999999743e+01,-1.177120350000000002e+02,2.533346773000000212e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.703485416666666197e+02,2.200000000000000000e+01,2.534666677000000163e+03,3.410642066666666494e+01,-1.177120354999999989e+02,2.534741602000000057e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.705535416666666606e+02,1.700000000000000000e+01,2.534666677000000163e+03,3.410642066666666494e+01,-1.177120354999999989e+02,2.534741602000000057e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.704283333333333417e+02,2.100000000000000000e+01,2.534966602999999850e+03,3.410642066666666494e+01,-1.177120354999999989e+02,2.535040360999999848e+03
9.291999999999999815e+00,1.000000000000000000e+00,2.706283333333333303e+02,1.000000000000000000e+02,2.534966602999999850e+03,3.410642066666666494e+01,-1.177120354999999989e+02,2.535040360999999848e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.701081250000000296e+02,1.700000000000000000e+01,2.536066773000000012e+03,3.410642033333333245e+01,-1.177120359999999977e+02,2.536136809000000085e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.703031250000000227e+02,2.100000000000000000e+01,2.536066773000000012e+03,3.410642033333333245e+01,-1.177120359999999977e+02,2.536136809000000085e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.699283333333333417e+02,1.700000000000000000e+01,2.536366697999999815e+03,3.410642016666666620e+01,-1.177120364999999964e+02,2.536434857000000193e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.701283333333333303e+02,1.900000000000000000e+01,2.536366697999999815e+03,3.410642016666666620e+01,-1.177120364999999964e+02,2.536434857000000193e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.695279166666666697e+02,2.200000000000000000e+01,2.536666623999999956e+03,3.410642016666666620e+01,-1.177120364999999964e+02,2.536744204000000082e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.697179166666666674e+02,2.100000000000000000e+01,2.536666623999999956e+03,3.410642016666666620e+01,-1.177120364999999964e+02,2.536744204000000082e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.696081250000000296e+02,2.100000000000000000e+01,2.537266474999999900e+03,3.410641999999999996e+01,-1.177120368333333289e+02,2.537342255999999907e+03
9.263999999999999346e+00,1.000000000000000000e+00,2.698031250000000227e+02,1.900000000000000000e+01,2.537266474999999900e+03,3.410641999999999996e+01,-1.177120368333333289e+02,2.537342255999999907e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.699179166666667129e+02,1.900000000000000000e+01,2.538366645000000062e+03,3.410641966666666747e+01,-1.177120374999999939e+02,2.538437543999999889e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.701079166666667106e+02,1.900000000000000000e+01,2.538366645000000062e+03,3.410641966666666747e+01,-1.177120374999999939e+02,2.538437543999999889e+03
9.289999999999999147e+00,1.000000000000000000e+00,2.699381250000000136e+02,1.700000000000000000e+01,2.538666571000000204e+03,3.410641966666666747e+01,-1.177120374999999939e+02,2.538724775000000136e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.701331250000000068e+02,1.900000000000000000e+01,2.538666571000000204e+03,3.410641966666666747e+01,-1.177120374999999939e+02,2.538724775000000136e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.703583333333333485e+02,2.200000000000000000e+01,2.539766740999999911e+03,3.410641900000000248e+01,-1.177120378333333264e+02,2.539853837999999996e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.705583333333333371e+02,2.400000000000000000e+01,2.539766740999999911e+03,3.410641900000000248e+01,-1.177120378333333264e+02,2.539853837999999996e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.701585416666666219e+02,1.900000000000000000e+01,2.540066666000000168e+03,3.410641900000000248e+01,-1.177120378333333264e+02,2.540141556999999921e+03
9.263999999999999346e+00,1.000000000000000000e+00,2.703635416666666629e+02,2.100000000000000000e+01,2.540066666000000168e+03,3.410641900000000248e+01,-1.177120378333333264e+02,2.540141556999999921e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.703581250000000296e+02,2.200000000000000000e+01,2.541466762000000017e+03,3.410641816666666415e+01,-1.177120381666666731e+02,2.541536325000000033e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.705531250000000227e+02,1.900000000000000000e+01,2.541466762000000017e+03,3.410641816666666415e+01,-1.177120381666666731e+02,2.541536325000000033e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.703183333333333280e+02,2.100000000000000000e+01,2.541766686999999820e+03,3.410641816666666415e+01,-1.177120381666666731e+02,2.541835101000000122e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.705183333333333167e+02,1.700000000000000000e+01,2.541766686999999820e+03,3.410641816666666415e+01,-1.177120381666666731e+02,2.541835101000000122e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.699183333333333508e+02,1.900000000000000000e+01,2.542066612000000077e+03,3.410641783333333166e+01,-1.177120378333333264e+02,2.542154054000000087e+03
9.289999999999999147e+00,1.000000000000000000e+00,2.701183333333333394e+02,1.900000000000000000e+01,2.542066612000000077e+03,3.410641783333333166e+01,-1.177120378333333264e+02,2.542154054000000087e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.700081250000000068e+02,1.900000000000000000e+01,2.542366538000000219e+03,3.410641783333333166e+01,-1.177120378333333264e+02,2.542644312999999784e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.702031250000000000e+02,2.100000000000000000e+01,2.542366538000000219e+03,3.410641783333333166e+01,-1.177120378333333264e+02,2.542644312999999784e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.702885416666666174e+02,2.100000000000000000e+01,2.543166781999999785e+03,3.410641766666666541e+01,-1.177120378333333264e+02,2.543245402000000013e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.704935416666666583e+02,1.900000000000000000e+01,2.543166781999999785e+03,3.410641766666666541e+01,-1.177120378333333264e+02,2.543245402000000013e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.698983333333333121e+02,1.900000000000000000e+01,2.543466707999999926e+03,3.410641766666666541e+01,-1.177120378333333264e+02,2.543542583999999806e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.700983333333333576e+02,1.700000000000000000e+01,2.543466707999999926e+03,3.410641766666666541e+01,-1.177120378333333264e+02,2.543542583999999806e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.696383333333333212e+02,1.900000000000000000e+01,2.544366485000000011e+03,3.410641749999999917e+01,-1.177120380000000068e+02,2.544444230999999945e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.698383333333333098e+02,1.900000000000000000e+01,2.544366485000000011e+03,3.410641749999999917e+01,-1.177120380000000068e+02,2.544444230999999945e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.702083333333333144e+02,2.100000000000000000e+01,2.545166729000000032e+03,3.410641700000000043e+01,-1.177120381666666731e+02,2.545253734999999779e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.704083333333333599e+02,2.200000000000000000e+01,2.545166729000000032e+03,3.410641700000000043e+01,-1.177120381666666731e+02,2.545253734999999779e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.697683333333333167e+02,1.900000000000000000e+01,2.545466653999999835e+03,3.410641700000000043e+01,-1.177120381666666731e+02,2.545538375999999971e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.699683333333333621e+02,1.900000000000000000e+01,2.545466653999999835e+03,3.410641700000000043e+01,-1.177120381666666731e+02,2.545538375999999971e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.697783333333333076e+02,1.900000000000000000e+01,2.545766579999999976e+03,3.410641700000000043e+01,-1.177120381666666731e+02,2.545849756999999954e+03
9.266000000000000014e+00,1.000000000000000000e+00,2.699783333333333530e+02,1.900000000000000000e+01,2.545766579999999976e+03,3.410641700000000043e+01,-1.177120381666666731e+02,2.545849756999999954e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.696283333333333303e+02,2.100000000000000000e+01,2.546366430999999920e+03,3.410641666666666794e+01,-1.177120383333333393e+02,2.546446471000000201e+03
9.291999999999999815e+00,1.000000000000000000e+00,2.698283333333333189e+02,1.900000000000000000e+01,2.546366430999999920e+03,3.410641666666666794e+01,-1.177120383333333393e+02,2.546446471000000201e+03
9.263999999999999346e+00,1.000000000000000000e+00,2.702783333333333076e+02,2.100000000000000000e+01,2.546866750000000138e+03,3.410641666666666794e+01,-1.177120383333333393e+02,2.546947076999999808e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.704783333333333530e+02,1.900000000000000000e+01,2.546866750000000138e+03,3.410641666666666794e+01,-1.177120383333333393e+02,2.546947076999999808e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.702381250000000250e+02,1.900000000000000000e+01,2.547166675999999825e+03,3.410641616666666920e+01,-1.177120385000000056e+02,2.547237110999999913e+03
9.268000000000000682e+00,1.000000000000000000e+00,2.704331250000000182e+02,2.100000000000000000e+01,2.547166675999999825e+03,3.410641616666666920e+01,-1.177120385000000056e+02,2.547237110999999913e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.698885416666666401e+02,1.900000000000000000e+01,2.547466601000000082e+03,3.410641616666666920e+01,-1.177120385000000056e+02,2.547534641000000192e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.700935416666666811e+02,1.900000000000000000e+01,2.547466601000000082e+03,3.410641616666666920e+01,-1.177120385000000056e+02,2.547534641000000192e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.699083333333333030e+02,1.900000000000000000e+01,2.547766527000000224e+03,3.410641616666666920e+01,-1.177120385000000056e+02,2.547841292999999951e+03
9.285999999999999588e+00,1.000000000000000000e+00,2.701083333333333485e+02,1.700000000000000000e+01,2.547766527000000224e+03,3.410641616666666920e+01,-1.177120385000000056e+02,2.547841292999999951e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.703683333333333394e+02,2.100000000000000000e+01,2.548566770999999790e+03,3.410641533333333086e+01,-1.177120386666666718e+02,2.548640507000000071e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.705683333333333280e+02,1.900000000000000000e+01,2.548566770999999790e+03,3.410641533333333086e+01,-1.177120386666666718e+02,2.548640507000000071e+03
9.288000000000000256e+00,1.000000000000000000e+00,2.703183333333333280e+02,2.100000000000000000e+01,2.548866696999999931e+03,3.410641533333333086e+01,-1.177120386666666718e+02,2.548937956000000213e+03
9.282000000000000028e+00,1.000000000000000000e+00,2.705183333333333167e+02,1.700000000000000000e+01,2.548866696999999931e+03,3.410641533333333086e+01,-1.177120386666666718e+02,2.548937956000000213e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.701179166666667015e+02,1.700000000000000000e+01,2.549166622000000189e+03,3.410641516666666462e+01,-1.177120388333333381e+02,2.549246916000000056e+03
9.289999999999999147e+00,1.000000000000000000e+00,2.703079166666666993e+02,2.100000000000000000e+01,2.549166622000000189e+03,3.410641516666666462e+01,-1.177120388333333381e+02,2.549246916000000056e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.698583333333333485e+02,1.900000000000000000e+01,2.549466547999999875e+03,3.410641516666666462e+01,-1.177120388333333381e+02,2.549535003999999844e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.700583333333333371e+02,1.900000000000000000e+01,2.549466547999999875e+03,3.410641516666666462e+01,-1.177120388333333381e+02,2.549535003999999844e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.702483333333333348e+02,2.100000000000000000e+01,2.550266791999999896e+03,3.410641483333333213e+01,-1.177120388333333381e+02,2.550337194000000181e+03
9.284000000000000696e+00,1.000000000000000000e+00,2.704483333333333235e+02,1.900000000000000000e+01,2.550266791999999896e+03,3.410641483333333213e+01,-1.177120388333333381e+02,2.550337194000000181e+03
9.278000000000000469e+00,1.000000000000000000e+00,2.701079166666667106e+02,1.700000000000000000e+01,2.550566718000000037e+03,3.410641483333333213e+01,-1.177120388333333381e+02,2.550642191999999795e+03
9.291999999999999815e+00,1.000000000000000000e+00,2.702979166666667084e+02,2.100000000000000000e+01,2.550566718000000037e+03,3.410641483333333213e+01,-1.177120388333333381e+02,2.550642191999999795e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.701781250000000227e+02,1.900000000000000000e+01,2.550866642999999840e+03,3.410641483333333213e+01,-1.177120388333333381e+02,2.550940387000000101e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.703731250000000159e+02,2.100000000000000000e+01,2.550866642999999840e+03,3.410641483333333213e+01,-1.177120388333333381e+02,2.550940387000000101e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.699481250000000045e+02,1.900000000000000000e+01,2.551166568999999981e+03,3.410641483333333213e+01,-1.177120388333333381e+02,2.551238688999999795e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.701431249999999977e+02,1.900000000000000000e+01,2.551166568999999981e+03,3.410641483333333213e+01,-1.177120388333333381e+02,2.551238688999999795e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.701881250000000136e+02,1.900000000000000000e+01,2.552566664999999830e+03,3.410641466666666588e+01,-1.177120386666666718e+02,2.552633491000000049e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.703831250000000068e+02,2.100000000000000000e+01,2.552566664999999830e+03,3.410641466666666588e+01,-1.177120386666666718e+02,2.552633491000000049e+03
9.272000000000000242e+00,1.000000000000000000e+00,2.696985416666666424e+02,1.900000000000000000e+01,2.552866590000000087e+03,3.410641466666666588e+01,-1.177120386666666718e+02,2.552942767999999887e+03
9.273999999999999133e+00,1.000000000000000000e+00,2.699035416666666833e+02,1.900000000000000000e+01,2.552866590000000087e+03,3.410641466666666588e+01,-1.177120386666666718e+02,2.552942767999999887e+03
9.279999999999999361e+00,1.000000000000000000e+00,2.695385416666666174e+02,2.200000000000000000e+01,2.553166515999999774e+03,3.410641449999999963e+01,-1.177120385000000056e+02,2.553240800999999919e+03
9.275999999999999801e+00,1.000000000000000000e+00,2.697435416666666583e+02,1.900000000000000000e+01,2.553166515999999774e+03,3.410641449999999963e+01,-1.177120385000000056e+02,2.553240800999999919e+03
