Range(m),Elevation(degrees),Azimuth(degrees),Reflectivity,Time Stamp(s),Latitude,Longitude,Time Stamp(s)
1.271400000000000041e+01,1.000000000000000000e+00,8.972833333333333883e+01,1.000000000000000000e+02,2.183716534000000138e+03,3.410642550000000028e+01,-1.177119978333333279e+02,2.183782388999999966e+03
1.290600000000000058e+01,1.000000000000000000e+00,8.992833333333334167e+01,9.900000000000000000e+01,2.183716534000000138e+03,3.410642550000000028e+01,-1.177119978333333279e+02,2.183782388999999966e+03
1.285599999999999987e+01,1.000000000000000000e+00,8.980833333333333712e+01,1.000000000000000000e+02,2.184016458999999941e+03,3.410642550000000028e+01,-1.177119978333333279e+02,2.184090475999999853e+03
1.291399999999999970e+01,1.000000000000000000e+00,9.000833333333333997e+01,7.600000000000000000e+01,2.184016458999999941e+03,3.410642550000000028e+01,-1.177119978333333279e+02,2.184090475999999853e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.030791666666667084e+01,2.500000000000000000e+01,2.184516778000000158e+03,3.410642566666666653e+01,-1.177119986666666733e+02,2.184590870999999879e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.049791666666666856e+01,2.500000000000000000e+01,2.184516778000000158e+03,3.410642566666666653e+01,-1.177119986666666733e+02,2.184590870999999879e+03
1.289000000000000057e+01,1.000000000000000000e+00,8.995833333333334281e+01,9.700000000000000000e+01,2.185116629000000103e+03,3.410642583333333278e+01,-1.177119988333333396e+02,2.185198374000000058e+03
1.321199999999999974e+01,1.000000000000000000e+00,9.015833333333333144e+01,1.900000000000000000e+01,2.185116629000000103e+03,3.410642583333333278e+01,-1.177119988333333396e+02,2.185198374000000058e+03
1.286400000000000077e+01,1.000000000000000000e+00,8.982791666666666686e+01,1.000000000000000000e+02,2.185416554999999789e+03,3.410642583333333278e+01,-1.177119988333333396e+02,2.185486146000000190e+03
1.291399999999999970e+01,1.000000000000000000e+00,9.001791666666666458e+01,7.200000000000000000e+01,2.185416554999999789e+03,3.410642583333333278e+01,-1.177119988333333396e+02,2.185486146000000190e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.048833333333334394e+01,2.500000000000000000e+01,2.185916873000000123e+03,3.410642583333333278e+01,-1.177119988333333396e+02,2.185997131999999965e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.068833333333333258e+01,1.900000000000000000e+01,2.185916873000000123e+03,3.410642583333333278e+01,-1.177119988333333396e+02,2.185997131999999965e+03
1.296799999999999997e+01,1.000000000000000000e+00,9.004833333333334622e+01,4.000000000000000000e+01,2.186816650000000209e+03,3.410642599999999902e+01,-1.177119991666666721e+02,2.186891622000000098e+03
1.322199999999999953e+01,1.000000000000000000e+00,9.024833333333333485e+01,2.500000000000000000e+01,2.186816650000000209e+03,3.410642599999999902e+01,-1.177119991666666721e+02,2.186891622000000098e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.032833333333333314e+01,2.300000000000000000e+01,2.187116575999999895e+03,3.410642616666666527e+01,-1.177119991666666721e+02,2.187190003000000161e+03
1.322600000000000087e+01,1.000000000000000000e+00,9.052833333333333599e+01,2.300000000000000000e+01,2.187116575999999895e+03,3.410642616666666527e+01,-1.177119991666666721e+02,2.187190003000000161e+03
1.260800000000000054e+01,1.000000000000000000e+00,8.950854166666667311e+01,8.900000000000000000e+01,2.187416501000000153e+03,3.410642616666666527e+01,-1.177119991666666721e+02,2.187487876000000142e+03
1.263199999999999967e+01,1.000000000000000000e+00,8.971354166666667140e+01,1.000000000000000000e+02,2.187416501000000153e+03,3.410642616666666527e+01,-1.177119991666666721e+02,2.187487876000000142e+03
1.289799999999999969e+01,1.000000000000000000e+00,8.998812500000001080e+01,9.500000000000000000e+01,2.188216745000000174e+03,3.410642666666666400e+01,-1.177119990000000058e+02,2.188297195999999985e+03
1.321199999999999974e+01,1.000000000000000000e+00,9.018312500000000398e+01,1.900000000000000000e+01,2.188216745000000174e+03,3.410642666666666400e+01,-1.177119990000000058e+02,2.188297195999999985e+03
1.323399999999999999e+01,1.000000000000000000e+00,9.025854166666667311e+01,2.500000000000000000e+01,2.188516670999999860e+03,3.410642666666666400e+01,-1.177119990000000058e+02,2.188584926999999880e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.046354166666667140e+01,2.500000000000000000e+01,2.188516670999999860e+03,3.410642666666666400e+01,-1.177119990000000058e+02,2.188584926999999880e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.025833333333333997e+01,2.300000000000000000e+01,2.188816596000000118e+03,3.410642666666666400e+01,-1.177119990000000058e+02,2.188897817999999916e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.045833333333334281e+01,2.500000000000000000e+01,2.188816596000000118e+03,3.410642666666666400e+01,-1.177119990000000058e+02,2.188897817999999916e+03
1.276200000000000045e+01,1.000000000000000000e+00,8.974854166666666799e+01,1.000000000000000000e+02,2.189116521999999804e+03,3.410642716666666985e+01,-1.177119990000000058e+02,2.189191706000000067e+03
1.291000000000000014e+01,1.000000000000000000e+00,8.995354166666666629e+01,1.000000000000000000e+02,2.189116521999999804e+03,3.410642716666666985e+01,-1.177119990000000058e+02,2.189191706000000067e+03
1.259399999999999942e+01,1.000000000000000000e+00,8.953812500000000796e+01,9.100000000000000000e+01,2.189416447999999946e+03,3.410642716666666985e+01,-1.177119990000000058e+02,2.189492377000000033e+03
1.270400000000000063e+01,1.000000000000000000e+00,8.973312500000000114e+01,1.000000000000000000e+02,2.189416447999999946e+03,3.410642716666666985e+01,-1.177119990000000058e+02,2.189492377000000033e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.019812500000000455e+01,2.100000000000000000e+01,2.190216691999999966e+03,3.410642766666666859e+01,-1.177119984999999929e+02,2.190298983000000135e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.039312499999999773e+01,2.300000000000000000e+01,2.190216691999999966e+03,3.410642766666666859e+01,-1.177119984999999929e+02,2.190298983000000135e+03
1.291000000000000014e+01,1.000000000000000000e+00,8.990791666666666515e+01,9.700000000000000000e+01,2.190516617000000224e+03,3.410642766666666859e+01,-1.177119984999999929e+02,2.190596262000000024e+03
1.306400000000000006e+01,1.000000000000000000e+00,9.009791666666666288e+01,2.900000000000000000e+01,2.190516617000000224e+03,3.410642766666666859e+01,-1.177119984999999929e+02,2.190596262000000024e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.037854166666667766e+01,2.500000000000000000e+01,2.190816542999999911e+03,3.410642766666666859e+01,-1.177119984999999929e+02,2.190895923000000039e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.058354166666667595e+01,2.300000000000000000e+01,2.190816542999999911e+03,3.410642766666666859e+01,-1.177119984999999929e+02,2.190895923000000039e+03
1.285599999999999987e+01,1.000000000000000000e+00,8.980812500000000398e+01,1.000000000000000000e+02,2.191116469000000052e+03,3.410642716666666985e+01,-1.177119986666666733e+02,2.191193862999999965e+03
1.291399999999999970e+01,1.000000000000000000e+00,9.000312499999999716e+01,8.200000000000000000e+01,2.191116469000000052e+03,3.410642716666666985e+01,-1.177119986666666733e+02,2.191193862999999965e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.031833333333334224e+01,2.500000000000000000e+01,2.191916713000000072e+03,3.410642716666666985e+01,-1.177119986666666733e+02,2.191993124000000080e+03
1.324000000000000021e+01,1.000000000000000000e+00,9.051833333333333087e+01,2.300000000000000000e+01,2.191916713000000072e+03,3.410642716666666985e+01,-1.177119986666666733e+02,2.191993124000000080e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.992833333333334167e+01,1.000000000000000000e+02,2.192216639000000214e+03,3.410642733333333609e+01,-1.177119986666666733e+02,2.192295140000000174e+03
1.311999999999999922e+01,1.000000000000000000e+00,9.012833333333333030e+01,2.300000000000000000e+01,2.192216639000000214e+03,3.410642733333333609e+01,-1.177119986666666733e+02,2.192295140000000174e+03
1.289199999999999946e+01,1.000000000000000000e+00,8.986791666666667311e+01,1.000000000000000000e+02,2.192516564999999900e+03,3.410642733333333609e+01,-1.177119986666666733e+02,2.192592285000000174e+03
1.296400000000000041e+01,1.000000000000000000e+00,9.005791666666667084e+01,4.000000000000000000e+01,2.192516564999999900e+03,3.410642733333333609e+01,-1.177119986666666733e+02,2.192592285000000174e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.048833333333334394e+01,2.500000000000000000e+01,2.193916659999999865e+03,3.410642766666666859e+01,-1.177119986666666733e+02,2.193993895999999950e+03
1.323399999999999999e+01,1.000000000000000000e+00,9.068833333333333258e+01,2.100000000000000000e+01,2.193916659999999865e+03,3.410642766666666859e+01,-1.177119986666666733e+02,2.193993895999999950e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.997833333333333883e+01,9.900000000000000000e+01,2.194216586000000007e+03,3.410642816666666732e+01,-1.177119984999999929e+02,2.194290958000000046e+03
1.321199999999999974e+01,1.000000000000000000e+00,9.017833333333334167e+01,1.900000000000000000e+01,2.194216586000000007e+03,3.410642816666666732e+01,-1.177119984999999929e+02,2.194290958000000046e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.039833333333334053e+01,2.500000000000000000e+01,2.195316754999999830e+03,3.410642849999999981e+01,-1.177119983333333266e+02,2.195395104000000174e+03
1.323199999999999932e+01,1.000000000000000000e+00,9.059833333333334338e+01,2.100000000000000000e+01,2.195316754999999830e+03,3.410642849999999981e+01,-1.177119983333333266e+02,2.195395104000000174e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.045854166666667595e+01,2.300000000000000000e+01,2.195616680999999971e+03,3.410642849999999981e+01,-1.177119983333333266e+02,2.195698777000000064e+03
1.322600000000000087e+01,1.000000000000000000e+00,9.066354166666667425e+01,1.900000000000000000e+01,2.195616680999999971e+03,3.410642849999999981e+01,-1.177119983333333266e+02,2.195698777000000064e+03
1.280599999999999916e+01,1.000000000000000000e+00,8.976833333333334508e+01,1.000000000000000000e+02,2.195916607000000113e+03,3.410642849999999981e+01,-1.177119983333333266e+02,2.195997206999999889e+03
1.290000000000000036e+01,1.000000000000000000e+00,8.996833333333333371e+01,9.700000000000000000e+01,2.195916607000000113e+03,3.410642849999999981e+01,-1.177119983333333266e+02,2.195997206999999889e+03
1.295800000000000018e+01,1.000000000000000000e+00,9.004812500000001307e+01,4.600000000000000000e+01,2.196216531999999916e+03,3.410642899999999855e+01,-1.177119983333333266e+02,2.196287083000000166e+03
1.324399999999999977e+01,1.000000000000000000e+00,9.024312500000000625e+01,2.500000000000000000e+01,2.196216531999999916e+03,3.410642899999999855e+01,-1.177119983333333266e+02,2.196287083000000166e+03
1.324200000000000088e+01,1.000000000000000000e+00,9.037833333333334451e+01,2.500000000000000000e+01,2.197316702000000078e+03,3.410642933333333104e+01,-1.177119986666666733e+02,2.197393302999999833e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.057833333333333314e+01,2.300000000000000000e+01,2.197316702000000078e+03,3.410642933333333104e+01,-1.177119986666666733e+02,2.197393302999999833e+03
1.305799999999999983e+01,1.000000000000000000e+00,9.008833333333333826e+01,2.700000000000000000e+01,2.197616626999999880e+03,3.410642933333333104e+01,-1.177119986666666733e+02,2.197688333999999941e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.028833333333334110e+01,2.500000000000000000e+01,2.197616626999999880e+03,3.410642933333333104e+01,-1.177119986666666733e+02,2.197688333999999941e+03
1.259399999999999942e+01,1.000000000000000000e+00,8.967833333333334167e+01,1.000000000000000000e+02,2.197916553000000022e+03,3.410642933333333104e+01,-1.177119986666666733e+02,2.197988659000000098e+03
1.289400000000000013e+01,1.000000000000000000e+00,8.987833333333333030e+01,1.000000000000000000e+02,2.197916553000000022e+03,3.410642933333333104e+01,-1.177119986666666733e+02,2.197988659000000098e+03
1.259399999999999942e+01,1.000000000000000000e+00,8.958833333333333826e+01,9.900000000000000000e+01,2.198516403999999966e+03,3.410642949999999729e+01,-1.177119990000000058e+02,2.198595569999999952e+03
1.282600000000000051e+01,1.000000000000000000e+00,8.978833333333334110e+01,1.000000000000000000e+02,2.198516403999999966e+03,3.410642949999999729e+01,-1.177119990000000058e+02,2.198595569999999952e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.024812500000000171e+01,2.300000000000000000e+01,2.199016723000000184e+03,3.410642949999999729e+01,-1.177119990000000058e+02,2.199090020000000095e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.044312499999999488e+01,2.500000000000000000e+01,2.199016723000000184e+03,3.410642949999999729e+01,-1.177119990000000058e+02,2.199090020000000095e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.027791666666666970e+01,2.500000000000000000e+01,2.199316647999999986e+03,3.410642966666666354e+01,-1.177119991666666721e+02,2.199394342999999935e+03
1.324000000000000021e+01,1.000000000000000000e+00,9.046791666666666742e+01,2.300000000000000000e+01,2.199316647999999986e+03,3.410642966666666354e+01,-1.177119991666666721e+02,2.199394342999999935e+03
1.258600000000000030e+01,1.000000000000000000e+00,8.954833333333334622e+01,9.100000000000000000e+01,2.199616574000000128e+03,3.410642966666666354e+01,-1.177119991666666721e+02,2.199692880000000059e+03
1.271799999999999997e+01,1.000000000000000000e+00,8.974833333333333485e+01,1.000000000000000000e+02,2.199616574000000128e+03,3.410642966666666354e+01,-1.177119991666666721e+02,2.199692880000000059e+03
1.291200000000000081e+01,1.000000000000000000e+00,8.993812500000001364e+01,9.900000000000000000e+01,2.201316594999999779e+03,3.410643066666666812e+01,-1.177119991666666721e+02,2.201386272000000190e+03
1.312599999999999945e+01,1.000000000000000000e+00,9.013312500000000682e+01,2.300000000000000000e+01,2.201316594999999779e+03,3.410643066666666812e+01,-1.177119991666666721e+02,2.201386272000000190e+03
1.291399999999999970e+01,1.000000000000000000e+00,8.987833333333334451e+01,9.900000000000000000e+01,2.201616520999999921e+03,3.410643066666666812e+01,-1.177119991666666721e+02,2.201695349999999962e+03
1.302800000000000047e+01,1.000000000000000000e+00,9.007833333333333314e+01,3.100000000000000000e+01,2.201616520999999921e+03,3.410643066666666812e+01,-1.177119991666666721e+02,2.201695349999999962e+03
1.321400000000000041e+01,1.000000000000000000e+00,9.017791666666667538e+01,1.900000000000000000e+01,2.202716690000000199e+03,3.410643066666666812e+01,-1.177119993333333383e+02,2.202791971999999987e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.036791666666667311e+01,2.500000000000000000e+01,2.202716690000000199e+03,3.410643066666666812e+01,-1.177119993333333383e+02,2.202791971999999987e+03
1.306199999999999939e+01,1.000000000000000000e+00,9.009833333333334338e+01,2.900000000000000000e+01,2.203016615999999885e+03,3.410643066666666812e+01,-1.177119993333333383e+02,2.203090357999999924e+03
1.323399999999999999e+01,1.000000000000000000e+00,9.029833333333333201e+01,2.500000000000000000e+01,2.203016615999999885e+03,3.410643066666666812e+01,-1.177119993333333383e+02,2.203090357999999924e+03
1.259999999999999964e+01,1.000000000000000000e+00,8.958833333333333826e+01,9.900000000000000000e+01,2.203316542000000027e+03,3.410643066666666812e+01,-1.177119993333333383e+02,2.203388098999999784e+03
1.285800000000000054e+01,1.000000000000000000e+00,8.978833333333334110e+01,1.000000000000000000e+02,2.203316542000000027e+03,3.410643066666666812e+01,-1.177119993333333383e+02,2.203388098999999784e+03
1.323799999999999955e+01,1.000000000000000000e+00,9.032854166666666629e+01,2.300000000000000000e+01,2.204416709999999966e+03,3.410643033333333562e+01,-1.177119996666666708e+02,2.204485337999999956e+03
1.324200000000000088e+01,1.000000000000000000e+00,9.053354166666666458e+01,2.300000000000000000e+01,2.204416709999999966e+03,3.410643033333333562e+01,-1.177119996666666708e+02,2.204485337999999956e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.020812500000000966e+01,2.100000000000000000e+01,2.204716636000000108e+03,3.410643033333333562e+01,-1.177119996666666708e+02,2.204794271000000208e+03
1.324600000000000044e+01,1.000000000000000000e+00,9.040312500000000284e+01,2.300000000000000000e+01,2.204716636000000108e+03,3.410643033333333562e+01,-1.177119996666666708e+02,2.204794271000000208e+03
1.291000000000000014e+01,1.000000000000000000e+00,9.000833333333333997e+01,8.000000000000000000e+01,2.205016563000000133e+03,3.410643033333333562e+01,-1.177119996666666708e+02,2.205092786000000160e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.020833333333334281e+01,2.100000000000000000e+01,2.205016563000000133e+03,3.410643033333333562e+01,-1.177119996666666708e+02,2.205092786000000160e+03
1.289400000000000013e+01,1.000000000000000000e+00,8.988833333333333542e+01,1.000000000000000000e+02,2.205316487999999936e+03,3.410643000000000313e+01,-1.177120000000000033e+02,2.205401307999999972e+03
1.302999999999999936e+01,1.000000000000000000e+00,9.008833333333333826e+01,2.900000000000000000e+01,2.205316487999999936e+03,3.410643000000000313e+01,-1.177120000000000033e+02,2.205401307999999972e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.044833333333333769e+01,2.300000000000000000e+01,2.205816807000000153e+03,3.410643000000000313e+01,-1.177120000000000033e+02,2.205891536000000087e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.064833333333334053e+01,2.100000000000000000e+01,2.205816807000000153e+03,3.410643000000000313e+01,-1.177120000000000033e+02,2.205891536000000087e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.045812500000000966e+01,2.500000000000000000e+01,2.206116731999999956e+03,3.410643000000000313e+01,-1.177120005000000020e+02,2.206189264999999978e+03
1.324200000000000088e+01,1.000000000000000000e+00,9.065312500000000284e+01,2.100000000000000000e+01,2.206116731999999956e+03,3.410643000000000313e+01,-1.177120005000000020e+02,2.206189264999999978e+03
1.290799999999999947e+01,1.000000000000000000e+00,8.997791666666665833e+01,9.700000000000000000e+01,2.206416658000000098e+03,3.410643000000000313e+01,-1.177120005000000020e+02,2.206498322999999800e+03
1.321599999999999930e+01,1.000000000000000000e+00,9.016791666666665606e+01,1.900000000000000000e+01,2.206416658000000098e+03,3.410643000000000313e+01,-1.177120005000000020e+02,2.206498322999999800e+03
1.289600000000000080e+01,1.000000000000000000e+00,8.994833333333333769e+01,1.000000000000000000e+02,2.206716583999999784e+03,3.410643000000000313e+01,-1.177120005000000020e+02,2.206798255000000154e+03
1.315799999999999947e+01,1.000000000000000000e+00,9.014833333333334053e+01,1.900000000000000000e+01,2.206716583999999784e+03,3.410643000000000313e+01,-1.177120005000000020e+02,2.206798255000000154e+03
1.288599999999999923e+01,1.000000000000000000e+00,8.983833333333333826e+01,1.000000000000000000e+02,2.207016508000000158e+03,3.410643000000000313e+01,-1.177120005000000020e+02,2.207094586000000163e+03
1.296199999999999974e+01,1.000000000000000000e+00,9.003833333333334110e+01,4.600000000000000000e+01,2.207016508000000158e+03,3.410643000000000313e+01,-1.177120005000000020e+02,2.207094586000000163e+03
1.307000000000000028e+01,1.000000000000000000e+00,9.011791666666667311e+01,2.700000000000000000e+01,2.208116677999999865e+03,3.410643000000000313e+01,-1.177120014999999995e+02,2.208199021999999786e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.030791666666667084e+01,2.300000000000000000e+01,2.208116677999999865e+03,3.410643000000000313e+01,-1.177120014999999995e+02,2.208199021999999786e+03
1.260599999999999987e+01,1.000000000000000000e+00,8.967833333333334167e+01,9.900000000000000000e+01,2.208416604000000007e+03,3.410643000000000313e+01,-1.177120014999999995e+02,2.208496262999999999e+03
1.290199999999999925e+01,1.000000000000000000e+00,8.987833333333333030e+01,1.000000000000000000e+02,2.208416604000000007e+03,3.410643000000000313e+01,-1.177120014999999995e+02,2.208496262999999999e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.015854166666667879e+01,1.900000000000000000e+01,2.209816698999999971e+03,3.410642983333333689e+01,-1.177120019999999982e+02,2.209895714000000225e+03
1.322600000000000087e+01,1.000000000000000000e+00,9.036354166666667709e+01,2.300000000000000000e+01,2.209816698999999971e+03,3.410642983333333689e+01,-1.177120019999999982e+02,2.209895714000000225e+03
1.291200000000000081e+01,1.000000000000000000e+00,8.988812500000000227e+01,9.900000000000000000e+01,2.210116625000000113e+03,3.410642983333333689e+01,-1.177120024999999970e+02,2.210195301000000200e+03
1.304199999999999982e+01,1.000000000000000000e+00,9.008312499999999545e+01,3.100000000000000000e+01,2.210116625000000113e+03,3.410642983333333689e+01,-1.177120024999999970e+02,2.210195301000000200e+03
1.260200000000000031e+01,1.000000000000000000e+00,8.951833333333334508e+01,8.900000000000000000e+01,2.210416550999999799e+03,3.410642983333333689e+01,-1.177120024999999970e+02,2.210493111000000226e+03
1.264600000000000080e+01,1.000000000000000000e+00,8.971833333333333371e+01,1.000000000000000000e+02,2.210416550999999799e+03,3.410642983333333689e+01,-1.177120024999999970e+02,2.210493111000000226e+03
1.259800000000000075e+01,1.000000000000000000e+00,8.952833333333333599e+01,8.900000000000000000e+01,2.210716476000000057e+03,3.410642983333333689e+01,-1.177120024999999970e+02,2.210791448999999830e+03
1.271000000000000085e+01,1.000000000000000000e+00,8.972833333333333883e+01,1.000000000000000000e+02,2.210716476000000057e+03,3.410642983333333689e+01,-1.177120024999999970e+02,2.210791448999999830e+03
1.290199999999999925e+01,1.000000000000000000e+00,8.996833333333333371e+01,9.700000000000000000e+01,2.212116571999999906e+03,3.410642933333333104e+01,-1.177120039999999932e+02,2.212190916000000016e+03
1.319999999999999929e+01,1.000000000000000000e+00,9.016833333333333655e+01,1.900000000000000000e+01,2.212116571999999906e+03,3.410642933333333104e+01,-1.177120039999999932e+02,2.212190916000000016e+03
1.272000000000000064e+01,1.000000000000000000e+00,8.973854166666667709e+01,1.000000000000000000e+02,2.212416497000000163e+03,3.410642933333333104e+01,-1.177120039999999932e+02,2.212493931999999859e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.994354166666667538e+01,9.900000000000000000e+01,2.212416497000000163e+03,3.410642933333333104e+01,-1.177120039999999932e+02,2.212493931999999859e+03
1.323600000000000065e+01,1.000000000000000000e+00,9.027833333333333599e+01,2.500000000000000000e+01,2.213216741000000184e+03,3.410642949999999729e+01,-1.177120048333333386e+02,2.213295376999999917e+03
1.324600000000000044e+01,1.000000000000000000e+00,9.047833333333333883e+01,2.500000000000000000e+01,2.213216741000000184e+03,3.410642949999999729e+01,-1.177120048333333386e+02,2.213295376999999917e+03
1.290399999999999991e+01,1.000000000000000000e+00,8.995812500000000966e+01,9.900000000000000000e+01,2.213516666999999870e+03,3.410642949999999729e+01,-1.177120048333333386e+02,2.213592903000000206e+03
1.318200000000000038e+01,1.000000000000000000e+00,9.015312500000000284e+01,1.900000000000000000e+01,2.213516666999999870e+03,3.410642949999999729e+01,-1.177120048333333386e+02,2.213592903000000206e+03
1.260999999999999943e+01,1.000000000000000000e+00,8.960833333333333428e+01,1.000000000000000000e+02,2.214116517999999814e+03,3.410642933333333104e+01,-1.177120053333333374e+02,2.214197904000000108e+03
1.286800000000000033e+01,1.000000000000000000e+00,8.980833333333333712e+01,1.000000000000000000e+02,2.214116517999999814e+03,3.410642933333333104e+01,-1.177120053333333374e+02,2.214197904000000108e+03
1.260599999999999987e+01,1.000000000000000000e+00,8.956791666666666174e+01,9.500000000000000000e+01,2.214416443999999956e+03,3.410642933333333104e+01,-1.177120053333333374e+02,2.214486100000000079e+03
1.278800000000000026e+01,1.000000000000000000e+00,8.975791666666665947e+01,1.000000000000000000e+02,2.214416443999999956e+03,3.410642933333333104e+01,-1.177120053333333374e+02,2.214486100000000079e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.032812500000000000e+01,2.300000000000000000e+01,2.215216687999999976e+03,3.410642933333333104e+01,-1.177120060000000024e+02,2.215294913000000179e+03
1.322799999999999976e+01,1.000000000000000000e+00,9.052312499999999318e+01,2.300000000000000000e+01,2.215216687999999976e+03,3.410642933333333104e+01,-1.177120060000000024e+02,2.215294913000000179e+03
1.264199999999999946e+01,1.000000000000000000e+00,8.971833333333333371e+01,1.000000000000000000e+02,2.215516614000000118e+03,3.410642933333333104e+01,-1.177120060000000024e+02,2.215593124999999873e+03
1.289600000000000080e+01,1.000000000000000000e+00,8.991833333333333655e+01,1.000000000000000000e+02,2.215516614000000118e+03,3.410642933333333104e+01,-1.177120060000000024e+02,2.215593124999999873e+03
1.286400000000000077e+01,1.000000000000000000e+00,8.980833333333333712e+01,1.000000000000000000e+02,2.216116465000000062e+03,3.410642899999999855e+01,-1.177120068333333336e+02,2.216189894999999979e+03
1.292399999999999949e+01,1.000000000000000000e+00,9.000833333333333997e+01,8.700000000000000000e+01,2.216116465000000062e+03,3.410642899999999855e+01,-1.177120068333333336e+02,2.216189894999999979e+03
1.291000000000000014e+01,1.000000000000000000e+00,8.999812500000000171e+01,9.300000000000000000e+01,2.217216635000000224e+03,3.410642866666666606e+01,-1.177120078333333311e+02,2.217288058000000092e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.019312499999999488e+01,1.900000000000000000e+01,2.217216635000000224e+03,3.410642866666666606e+01,-1.177120078333333311e+02,2.217288058000000092e+03
1.322600000000000087e+01,1.000000000000000000e+00,9.033854166666667140e+01,2.300000000000000000e+01,2.218016878999999790e+03,3.410642866666666606e+01,-1.177120078333333311e+02,2.218095792000000074e+03
1.322400000000000020e+01,1.000000000000000000e+00,9.054354166666666970e+01,2.300000000000000000e+01,2.218016878999999790e+03,3.410642866666666606e+01,-1.177120078333333311e+02,2.218095792000000074e+03
1.323399999999999999e+01,1.000000000000000000e+00,9.040854166666667879e+01,2.500000000000000000e+01,2.218616730000000189e+03,3.410642800000000108e+01,-1.177120084999999960e+02,2.218692801000000145e+03
1.323399999999999999e+01,1.000000000000000000e+00,9.061354166666667709e+01,2.100000000000000000e+01,2.218616730000000189e+03,3.410642800000000108e+01,-1.177120084999999960e+02,2.218692801000000145e+03
1.300399999999999956e+01,1.000000000000000000e+00,9.005812500000000398e+01,4.000000000000000000e+01,2.218916655999999875e+03,3.410642800000000108e+01,-1.177120084999999960e+02,2.218990506999999980e+03
1.323000000000000043e+01,1.000000000000000000e+00,9.025312499999999716e+01,2.500000000000000000e+01,2.218916655999999875e+03,3.410642800000000108e+01,-1.177120084999999960e+02,2.218990506999999980e+03
1.323399999999999999e+01,1.000000000000000000e+00,9.039833333333334053e+01,2.500000000000000000e+01,2.219216581000000133e+03,3.410642716666666985e+01,-1.177120089999999948e+02,2.219299277999999958e+03
1.322600000000000087e+01,1.000000000000000000e+00,9.059833333333334338e+01,2.100000000000000000e+01,2.219216581000000133e+03,3.410642716666666985e+01,-1.177120089999999948e+02,2.219299277999999958e+03
1.259800000000000075e+01,1.000000000000000000e+00,8.951833333333334508e+01,8.900000000000000000e+01,2.219516506999999820e+03,3.410642716666666985e+01,-1.177120089999999948e+02,2.219586729000000105e+03
1.265799999999999947e+01,1.000000000000000000e+00,8.971833333333333371e+01,1.000000000000000000e+02,2.219516506999999820e+03,3.410642716666666985e+01,-1.177120089999999948e+02,2.219586729000000105e+03
1.271000000000000085e+01,1.000000000000000000e+00,8.973833333333334394e+01,1.000000000000000000e+02,2.219816432999999961e+03,3.410642716666666985e+01,-1.177120089999999948e+02,2.219895625000000109e+03
1.290000000000000036e+01,1.000000000000000000e+00,8.993833333333333258e+01,9.900000000000000000e+01,2.219816432999999961e+03,3.410642716666666985e+01,-1.177120089999999948e+02,2.219895625000000109e+03
1.290799999999999947e+01,1.000000000000000000e+00,8.991833333333333655e+01,1.000000000000000000e+02,2.220316750999999840e+03,3.410642699999999650e+01,-1.177120094999999935e+02,2.220396353000000090e+03
1.309999999999999964e+01,1.000000000000000000e+00,9.011833333333333940e+01,1.900000000000000000e+01,2.220316750999999840e+03,3.410642699999999650e+01,-1.177120094999999935e+02,2.220396353000000090e+03
1.311599999999999966e+01,1.000000000000000000e+00,9.012833333333334451e+01,2.100000000000000000e+01,2.220916603000000123e+03,3.410642699999999650e+01,-1.177120094999999935e+02,2.220992749000000003e+03
